1,8546520,155363.4844,353399.6875,1860200.375,62427340,99770.60938,78199.64063,473057.0938,8412490,151069.6563,355724.375,1754212.125,62435108,160800.6875,140900.4063,496588.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4932818,23612.80664,147918.3438,904886.875,20033834,35742.5,100302.4297,311493.75,4979525,107264.1641,229624.5156,867465.75,19999568,25372.70117,37762.99219,287407.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14512363,256848.7031,74079.54688,1577446.5,61669124,256132.3125,122889.3672,751631.8125,14614443,261437.3906,139395.7813,1547670.875,61483132,278523.5625,188675.3594,896569.9375,6822466.5,102662.3359,9795.413086,290071.875,13633132,63327.91016,24932.67578,370492.5938,6755509,105775,36261.68359,393695.0313,13545914,76002.16406,77161.13281,280513.0938,4024709,51036.29297,3866.830322,149725.4219,7260810,41324.82813,8024.453613,158886.5781,4091073.25,34588.78125,8513.711914,155826.9375,7249839,32481.76758,14595.23047,160180.3906,3090975.25,41194.77734,2384.612305,572.053894,835.979126,2495.656738,2569.270264,156445.8125,3085892,52689.32813,2402.389404,2887.195801,3628.958496,2423.423828,5161.588867,158864.0781
3,15792087,166418.0156,82401.01563,1188902.125,53519564,136382.4375,99333.77344,779875.375,15872119,214243.0938,135096.3281,1108868.5,53442536,166652.25,166062.5156,923896.5,6178683,84035.29688,17858.24805,358664.125,16827134,25044.95313,45976.69922,315287.875,6168661,79226.92969,49345.98047,302628.8438,16832042,43438.62109,63449.96875,300378.5,899989.875,17072.71094,1267.169678,186576.75,7276738,35787.76172,17913.49219,96024.03906,928663,28501.64063,7021.80127,114100.8516,7333105.5,38122.49219,20934.86328,76988.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,16429551,448140.0938,163520.3906,3266704.5,84951728,680188.125,329043.0625,1755259.625,16360832,441320.5938,246743.1094,3267291.5,84734880,740310.75,355677.1563,1727888.375,12640340,296409.875,107739.6797,3362007,66646408,654639.375,257966.5938,1200828.625,12688185,464531.1875,249651.8594,3427346.25,66321860,756308.5,314085.75,1368245,966421.9375,5973.507813,67.70413208,31854.48438,7424296,145.9972382,6000.45752,56414.58203,977146.6875,16649.11719,1095.433594,15802.58789,7422874,16525.27344,1205.65271,19705.09961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11721244,230305.25,218885.6094,1986030.5,61789484,264275.5,154040.2344,824378.75,11574539,209378.5938,267182.6875,2167463.5,61518328,294704,203396.1563,759784.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7551622.5,68274.19531,158605.8438,1017517,20198974,47071.96484,87791.5625,438512.25,7644843.5,105514.25,176652,958466.4375,20216674,54868.52344,72162.08594,466932.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16490352,274315.7188,545189.5625,3447518.5,91131344,326655.5,235912.7656,1085887.625,16518063,344405.0938,549774.5,3356740.5,91107856,330862.3438,309591.6563,1169578.375,305435.5313,96.05603027,1128.78125,5190.380859,199.483078,0,1226.271606,7474.774902,317098.9375,2246.951904,90.05751801,2656.450439,7914.363281,5.830951691,2335.165039,19064.34375,975002.625,10607.49609,42780.84766,274726.4063,7032388,1216.152832,6464.105957,32891.23828,1000476.813,18879.36719,58239.20313,224448.0313,7056148,15499.56836,2693.33667,11792.75781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18769220,257172.375,142654.625,1502308.375,52982852,184815.375,129034.0703,993518.875,18987906,242823.7656,134586.5938,1325237.25,52904936,221877.5156,220272.9063,1144775.25,6581175.5,60253.75391,39755.03906,231308.0469,7730971,17837.40625,43340.94141,469175.5313,6536856.5,110588.0391,36674.59766,255355.9531,7802932,60351.83594,64359.28516,416153.6875,975861.5,7105.548828,10872.16113,128290.5156,7275487,9825.806641,8435.873047,60495.26563,982495.625,12354.93457,17599.39063,140477.7188,7255032,15599.15234,2544.278809,19825.97461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
